原点(経度),原点(緯度),メッシュあたり賦存量MJ/y
135.4342383,34.60253783,6915265.906
135.4369645,34.60255044,7025099.084
135.4396907,34.60256298,7075791.321
135.4424169,34.60257547,26727963.8
135.4451431,34.6025879,27139639.49
135.4478693,34.60260026,27279469.04
135.4505955,34.60261257,27049398.47
135.4533217,34.60262482,26653688.72
135.4560479,34.60263701,25339937.63
135.4587741,34.60264914,22822067.06
135.4615003,34.60266121,20204245.8
135.4642265,34.60267322,17974847.93
135.4669528,34.60268516,16241875.55
135.469679,34.60269705,13838186.68
135.4724052,34.60270888,12301125.91
135.4751314,34.60272062,11855689.06
135.4778576,34.60273226,11525130.59
135.4805838,34.60274383,11303473.95
135.48331,34.60275534,11998979.65
135.4860362,34.60276679,12930388.04
135.4887624,34.60277817,13898117.11
135.4914886,34.60278948,14210194.59
135.4942148,34.60280073,14083544.4
135.496941,34.60281192,13567897.25
135.4996672,34.60282305,12878628.07
135.5023934,34.60283411,12200604.8
135.5051196,34.60284511,10854149.01
135.5078459,34.60285604,10726164.66
135.5105721,34.60286692,11314521.29
135.5132983,34.60287774,12433357.09
135.5160245,34.6028885,13580757.26
135.5187507,34.60289919,15457714.98
135.5214769,34.60290983,16953457.94
135.5242031,34.60292042,17742032.57
135.5269294,34.60293096,18649553.6
135.5296556,34.60294147,19498209.5
135.5323819,34.60295191,20496597.71
135.5351082,34.6029623,21961151.99
135.5378344,34.60297262,22640014.37
135.5405607,34.60298289,23226891.68
135.5432869,34.60299309,24004198.46
135.5460132,34.60300324,24482597.71
135.5487395,34.60301332,25003845.49
135.5514657,34.60302334,25008870.49
135.554192,34.6030333,25195257.7
135.5569182,34.6030432,25601616.22
135.5596445,34.60305303,25779448.61
135.5623707,34.60306281,26437187.13
135.565097,34.60307252,27633458.93
135.5678232,34.60308218,28042025.51
135.5705495,34.60309177,28664954.14
135.5732757,34.6031013,29119723.04
135.576002,34.60311078,29531780.52
135.5787282,34.60312019,29875974.24
135.5814545,34.60312955,30335963.28
135.5841808,34.60313884,30177418.19
135.586907,34.60314808,30442864.29
135.5896333,34.60315726,30529822.11
135.5923596,34.60316637,2454349.109
135.5950859,34.60317543,2739492.938
135.5978121,34.60318443,2868335.706
135.6005384,34.60319336,3016188.062
135.3906352,34.60007454,7208858.441
135.3933616,34.60008804,7229980.206
135.3960879,34.60010148,7254270.236
135.3988142,34.60011486,7243709.354
135.4015404,34.60012821,7225755.853
135.4042665,34.60014154,7210970.618
135.4069926,34.60015481,7092688.733
135.4097187,34.60016802,6480157.544
135.4124448,34.60018116,5733503.146
135.4151709,34.60019425,5079784.515
135.417897,34.60020728,5062887.103
135.4206231,34.60022025,5295226.52
135.4233492,34.60023315,5536014.642
135.4260753,34.600246,5930991.65
135.4288014,34.60025879,6763189.197
135.4315275,34.60027151,7009257.761
135.4342536,34.60028418,7016650.378
135.4369798,34.60029679,6859293.228
135.4397059,34.60030933,6921602.435
135.442432,34.60032182,7034603.879
135.4451581,34.60033424,7186680.588
135.4478842,34.6003466,7164502.734
135.4506104,34.60035891,25602034.9
135.4533365,34.60037116,25709256.34
135.4560626,34.60038335,25894372.63
135.4587888,34.60039547,25754467.79
135.4615149,34.60040754,25482279.94
135.464241,34.60041955,23851446.7
135.4669672,34.6004315,21207976.58
135.4696933,34.60044339,16696589.07
135.4724195,34.60045522,13517508.16
135.4751456,34.60046696,11549290.91
135.4778718,34.6004786,11874278.71
135.4805979,34.60049016,11926329.26
135.483324,34.60050167,12086634.98
135.4860502,34.60051311,12944117.19
135.4887763,34.60052448,13864322.28
135.4915024,34.60053579,14081351.82
135.4942285,34.60054704,14007506.04
135.4969547,34.60055823,13613309.04
135.4996808,34.60056936,13015919.54
135.5024069,34.60058042,12357961.95
135.5051331,34.60059141,11017842.69
135.5078592,34.60060235,11028205.9
135.5105853,34.60061323,11719003.09
135.5133115,34.60062405,12724837.45
135.5160376,34.60063481,14047548.27
135.5187638,34.60064551,16003712.61
135.5214899,34.60065616,16858410
135.5242161,34.60066674,17694508.6
135.5269422,34.60067729,18581963.95
135.5296684,34.60068779,19576360.03
135.5323946,34.60069823,20498709.89
135.5351208,34.60070861,21996002.9
135.537847,34.60071893,22664304.4
135.5405731,34.6007292,23281808.27
135.5432993,34.6007394,23914430.96
135.5460255,34.60074954,24399520.61
135.5487517,34.60075963,24835962.76
135.5514779,34.60076964,25083681.86
135.5542041,34.6007796,25351125.86
135.5569303,34.6007895,26029834.51
135.5596564,34.60079933,26016564.17
135.5623826,34.6008091,26498506.13
135.5651088,34.60081882,27285342.31
135.567835,34.60082847,27590872.58
135.5705611,34.60083806,28332058.58
135.5732873,34.6008476,28957924.77
135.5760135,34.60085707,29294468.89
135.5787397,34.60086649,29559978.7
135.5814659,34.60087584,30055296.46
135.5841921,34.60088513,30383626.13
135.5869183,34.60089437,30235711.7
135.5896445,34.60090354,2133298.279
135.5923707,34.60091266,2078381.689
135.5950969,34.60092172,2552565.317
135.5978231,34.60093071,2731044.232
135.6005493,34.60093964,3211564.389
135.3906517,34.59782093,7102193.527
135.393378,34.59783442,7099025.262
135.3961043,34.59784786,7144437.057
135.3988305,34.59786124,7201465.823
135.4015566,34.59787459,7227868.03
135.4042827,34.59788792,7190904.941
135.4070087,34.59790118,7125427.469
135.4097347,34.59791439,6875134.552
135.4124607,34.59792753,6347090.424
135.4151867,34.59794062,5450471.494
135.4179128,34.59795365,5371264.874
135.4206388,34.59796661,5382881.845
135.4233648,34.59797951,5487434.583
135.4260909,34.59799236,5690203.528
135.4288169,34.59800514,5836999.796
135.4315429,34.59801787,5722942.264
135.434269,34.59803053,6017590.887
135.436995,34.59804313,6433689.661
135.439721,34.59805567,6720945.667
135.4424471,34.59806816,6868798.022
135.4451731,34.59808058,7123315.292
135.4478992,34.59809294,7087408.292
135.4506252,34.59810524,25534445.26
135.4533513,34.59811749,25643778.87
135.4560773,34.59812967,25757081.15
135.4588034,34.5981418,25589718.02
135.4615295,34.59815386,25135882.99
135.4642555,34.59816587,23207232.86
135.4669816,34.59817781,19854071.43
135.4697077,34.5981897,16576195.01
135.4724338,34.59820153,13377048.42
135.4751598,34.59821327,11306390.61
135.4778859,34.59822491,11644051.47
135.480612,34.59823647,11997087.18
135.483338,34.59824797,12653409.88
135.4860641,34.59825941,13594353.61
135.4887901,34.59827079,14572112.4
135.4915162,34.5982821,14883107.99
135.4942422,34.59829335,14966903.68
135.4969683,34.59830454,14565444.68
135.4996944,34.59831566,13962770.69
135.5024204,34.59832672,13421650.4
135.5051465,34.59833772,12334113.45
135.5078725,34.59834866,12670348.06
135.5105986,34.59835954,13236329.43
135.5133247,34.59837036,14017282.14
135.5160507,34.59838112,15175148.47
135.5187768,34.59839183,16488969.93
135.5215029,34.59840248,17410017.49
135.524229,34.59841307,18276653.79
135.5269551,34.59842362,19097327.52
135.5296812,34.59843411,19882551.35
135.5324073,34.59844455,20749779.4
135.5351334,34.59845493,22107546.81
135.5378595,34.59846525,22708444.56
135.5405856,34.59847551,23297214.73
135.5433117,34.59848571,23752469.45
135.5460379,34.59849585,24184209.2
135.548764,34.59850593,24648011.15
135.5514901,34.59851595,24832933.84
135.5542162,34.5985259,25049971.77
135.5569423,34.5985358,25449824.7
135.5596684,34.59854563,26025960.36
135.5623945,34.5985554,26361107.54
135.5651206,34.59856511,27150762.49
135.5678467,34.59857477,27760385.12
135.5705728,34.59858436,28161885.37
135.5732989,34.59859389,28416138.57
135.576025,34.59860336,28755421.84
135.5787511,34.59861278,29322313.95
135.5814773,34.59862213,29823260.09
135.5842034,34.59863142,30043623.1
135.5869295,34.59864066,29741391.2
135.5896556,34.59864983,2265309.311
135.5923817,34.59865895,2115344.778
135.5951079,34.598668,2623323.23
135.597834,34.59867699,2965495.825
135.6005601,34.59868592,3267537.067
135.3906682,34.59556731,7057837.82
135.3933944,34.59558081,7024042.996
135.3961206,34.59559424,7027211.261
135.3988468,34.59560762,7056781.732
135.4015728,34.59562097,7078959.586
135.4042988,34.5956343,7089520.468
135.4070247,34.59564756,7162390.558
135.4097507,34.59566076,6915265.906
135.4124766,34.5956739,6318576.041
135.4152026,34.59568699,5500107.642
135.4179285,34.59570001,5458920.2
135.4206545,34.59571297,5421957.111
135.4233804,34.59572587,5509612.436
135.4261064,34.59573871,5744064.029
135.4288324,34.5957515,5921486.856
135.4315583,34.59576422,6033432.211
135.4342843,34.59577688,5935216.003
135.4370102,34.59578948,5897196.826
135.4397362,34.59580202,6099965.771
135.4424622,34.5958145,6997640.79
135.4451882,34.59582691,7092688.733
135.4479141,34.59583927,7032491.702
135.4506401,34.59585157,6955397.26
135.4533661,34.59586381,6874078.464
135.4560921,34.59587599,6800152.286
135.458818,34.59588811,6701936.078
135.461544,34.59590017,24472990.21
135.46427,34.59591217,23476599.41
135.466996,34.59592411,19997564.22
135.469722,34.59593599,20429661
135.472448,34.59594781,18773311.78
135.475174,34.59595955,15120720.99
135.4779,34.59597119,12535404.4
135.480626,34.59598276,12415564.64
135.483352,34.59599427,12974620.2
135.486078,34.59600571,13981881.22
135.488804,34.59601709,14949675.85
135.4915299,34.5960284,15201714.15
135.4942559,34.59603965,15328602.33
135.4969819,34.59605084,14960403.33
135.4997079,34.59606197,14448808.94
135.5024339,34.59607303,14198502.48
135.5051599,34.59608403,13683587.3
135.5078859,34.59609497,14062922.21
135.5106119,34.59610585,14695467.69
135.5133379,34.59611667,15266041.55
135.5160639,34.59612744,16240073.97
135.5187899,34.59613815,17176086.3
135.5215159,34.5961488,17916495.37
135.5242419,34.59615939,18720042.62
135.5269679,34.59616994,19516187.02
135.529694,34.59618044,20208769.65
135.53242,34.59619087,20994253.81
135.535146,34.59620125,22209752.45
135.5378721,34.59621156,22751636.26
135.5405981,34.59622182,23172928.65
135.5433241,34.59623202,23578023.67
135.5460502,34.59624216,23900587.37
135.5487762,34.59625224,24323914.47
135.5515023,34.59626226,24581903.09
135.5542283,34.59627221,24933526.45
135.5569543,34.5962821,25493904.95
135.5596804,34.59629193,25934771.37
135.5624064,34.5963017,26259980.12
135.5651324,34.59631141,26791685.46
135.5678584,34.59632106,27325963.31
135.5705845,34.59633065,27752119.24
135.5733105,34.59634018,28305239.93
135.5760365,34.59634965,28628588.41
135.5787626,34.59635906,28884183.94
135.5814886,34.59636842,28999641.14
135.5842147,34.59637771,29162924.8
135.5869407,34.59638694,2580023.611
135.5896668,34.59639611,2448012.579
135.5923928,34.59640523,2439563.873
135.5951189,34.59641428,3032029.385
135.5978449,34.59642327,3258032.272
135.600571,34.5964322,3407996.805
135.3906847,34.5933137,7157110.117
135.3934109,34.59332719,7085296.115
135.396137,34.59334062,7020874.731
135.3988631,34.593354,7038828.232
135.401589,34.59336735,7050445.203
135.4043149,34.59338067,7066286.526
135.4070408,34.59339393,6946948.553
135.4097667,34.59340713,6333361.276
135.4124925,34.59342027,5825382.825
135.4152184,34.59343335,5467368.906
135.4179443,34.59344637,5424069.287
135.4206702,34.59345933,5361760.08
135.4233961,34.59347223,5368096.609
135.4261219,34.59348507,5539182.907
135.4288478,34.59349785,5670137.851
135.4315737,34.59351057,5660633.057
135.4342996,34.59352322,5665913.498
135.4370255,34.59353582,5651128.262
135.4397514,34.59354836,5822214.56
135.4424773,34.59356083,6135872.772
135.4452032,34.59357325,6808600.992
135.4479291,34.5935856,6997640.79
135.450655,34.5935979,6917378.082
135.4533809,34.59361014,6649131.665
135.4561068,34.59362231,6614280.753
135.4588327,34.59363443,6433689.661
135.4615586,34.59364649,5445191.052
135.4642845,34.59365848,4023696.259
135.4670104,34.59367041,2562070.111
135.4697364,34.59368229,18918582.41
135.4724623,34.5936941,18532354.95
135.4751882,34.59370583,17888546.17
135.4779141,34.59371748,16798219.85
135.4806401,34.59372905,15570812.32
135.483366,34.59374056,14343404.78
135.4860919,34.59375201,13973860.94
135.4888178,34.5937634,14857176.73
135.4915437,34.59377471,15548403.45
135.4942696,34.59378596,15500817.35
135.4969955,34.59379714,15093086.11
135.4997215,34.59380827,14713909.66
135.5024474,34.59381933,14691917.84
135.5051733,34.59383034,14483747.6
135.5078992,34.59384127,15085318.02
135.5106251,34.59385215,15626734.45
135.5133511,34.59386298,15956844.2
135.516077,34.59387375,16577430.71
135.5188029,34.59388447,17439908.82
135.5215289,34.59389512,18401935.21
135.5242548,34.59390571,19100249.08
135.5269808,34.59391626,19905669.34
135.5297067,34.59392675,20498042.79
135.5324327,34.59393719,21313994.03
135.5351586,34.59394756,22138066.68
135.5378846,34.59395788,22546664.64
135.5406106,34.59396814,22872887.72
135.5433365,34.59397833,23094610.51
135.5460625,34.59398847,23192462.84
135.5487885,34.59399855,23588170.47
135.5515145,34.59400856,24077511.49
135.5542404,34.59401851,24607098.57
135.5569664,34.5940284,25527834.98
135.5596923,34.59403823,26080728.64
135.5624183,34.59404799,25895402.22
135.5651442,34.5940577,26107845.81
135.5678702,34.59406735,26726613.5
135.5705961,34.59407694,27102572.75
135.5733221,34.59408647,27379901.94
135.5760481,34.59409594,27620576.8
135.578774,34.59410535,27733030.4
135.5815,34.5941147,27879367.64
135.584226,34.59412399,2425834.726
135.5869519,34.59413323,2480751.315
135.5896779,34.5941424,2745829.468
135.5924039,34.59415151,3080609.445
135.5951299,34.59416056,3472418.188
135.5978558,34.59416955,3422782.04
135.6005818,34.59417848,3463969.482
135.3907012,34.59106008,6883583.258
135.3934273,34.59107357,6753684.402
135.3961533,34.591087,6746291.785
135.3988793,34.59110038,6746291.785
135.4016053,34.59111373,6440026.19
135.4043311,34.59112705,6390390.042
135.4070569,34.59114031,5980627.798
135.4097827,34.59115351,5649016.086
135.4125085,34.59116664,5530734.201
135.4152343,34.59117972,5358591.815
135.4179601,34.59119274,5282553.461
135.4206859,34.59120569,5100906.281
135.4234117,34.59121859,5005858.337
135.4261375,34.59123142,5091401.486
135.4288633,34.5912442,5227636.871
135.4315891,34.59125691,5096681.927
135.4343149,34.59126957,5101962.369
135.4370407,34.59128216,5266712.137
135.4397665,34.59129469,5531790.289
135.4424924,34.59130717,5605716.467
135.4452182,34.59131958,6179172.391
135.447944,34.59133193,6161218.89
135.4506698,34.59134422,5915150.327
135.4533957,34.59135646,5796868.442
135.4561215,34.59136863,5336413.962
135.4588473,34.59138074,4776687.186
135.4615732,34.59139279,3852609.961
135.464299,34.59140478,3045758.533
135.4670249,34.59141671,2400488.608
135.4697507,34.59142858,2289599.341
135.4724766,34.59144038,1530271.884
135.4752024,34.59145212,1295820.291
135.4779283,34.59146376,16793646.49
135.4806541,34.59147534,16940743.6
135.48338,34.59148686,16831235.35
135.4861058,34.59149831,15720547.25
135.4888316,34.5915097,14468049.28
135.4915575,34.59152101,14006715.45
135.4942833,34.59153226,14738139.63
135.4970092,34.59154345,15090676.31
135.499735,34.59155458,14644285.24
135.5024609,34.59156564,14560124.49
135.5051867,34.59157664,15006943.81
135.5079126,34.59158758,15491915.5
135.5106384,34.59159846,15953378.88
135.5133643,34.59160929,16522464.06
135.5160901,34.59162006,16978082.26
135.518816,34.59163078,17992493.72
135.5215418,34.59164144,18653153.49
135.5242677,34.59165203,19289287.55
135.5269936,34.59166258,19999143.08
135.5297195,34.59167307,20485960.77
135.5324454,34.59168351,21145976.93
135.5351713,34.59169388,22035087.29
135.5378971,34.59170419,22438087.81
135.540623,34.59171445,22719638.19
135.5433489,34.59172464,22980066.79
135.5460748,34.59173478,23260561.08
135.5488008,34.59174485,23544479.31
135.5515266,34.59175486,23835534.48
135.5542525,34.59176481,24189578.29
135.5569784,34.5917747,24690981.61
135.5597043,34.59178452,25057631.93
135.5624301,34.59179429,25331654.61
135.565156,34.59180399,25604444.99
135.5678819,34.59181364,26067442.5
135.5706078,34.59182323,26723704.3
135.5733337,34.59183276,26778822.92
135.5760596,34.59184222,26868290.93
135.5787855,34.59185164,26967833.36
135.5815114,34.59186099,2087886.484
135.5842372,34.59187028,2126961.749
135.5869631,34.59187951,2450124.756
135.589689,34.59188868,3020412.415
135.592415,34.59189779,3325621.921
135.5951409,34.59190684,3390043.304
135.5978668,34.59191583,3369977.628
135.6005927,34.59192476,3444959.894
135.3907177,34.58880647,6002805.652
135.3934437,34.58881996,5980627.798
135.3961697,34.58883339,6021815.24
135.3988956,34.58884677,5955281.68
135.4016215,34.58886011,5918318.591
135.4043472,34.58887343,5914094.238
135.4070729,34.58888669,5798980.618
135.4097986,34.58889988,5699708.322
135.4125244,34.58891302,5323740.903
135.4152501,34.58892609,5173776.37
135.4179758,34.5889391,4986848.749
135.4207015,34.58895205,4762958.038
135.4234273,34.58896494,4687975.772
135.426153,34.58897777,4747116.714
135.4288787,34.58899054,4755565.421
135.4316045,34.58900326,4697480.566
135.4343302,34.58901591,4753453.244
135.437056,34.5890285,4889688.629
135.4397817,34.58904103,5020643.573
135.4425074,34.5890535,5428293.64
135.4452332,34.58906591,5451527.582
135.4479589,34.58907826,5279385.196
135.4506847,34.58909055,5058662.75
135.4534104,34.58910277,4549628.21
135.4561362,34.58911494,4034257.141
135.458862,34.58912705,3636111.868
135.4615877,34.5891391,3090114.24
135.4643135,34.58915108,2143859.161
135.4670393,34.58916301,2139634.808
135.469765,34.58917487,1964324.158
